edge_type1	edge_type2	percentage of overlapping predicted edges
DRUGBANK::carrier::Compound:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.0
DRUGBANK::carrier::Compound:Gene	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.0
DRUGBANK::carrier::Compound:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.0
DRUGBANK::carrier::Compound:Gene	INTACT::CLEAVAGE REACTION::Gene:Gene	0.0
DRUGBANK::carrier::Compound:Gene	INTACT::COLOCALIZATION::Gene:Gene	0.0
DRUGBANK::carrier::Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.0
DRUGBANK::carrier::Compound:Gene	INTACT::ASSOCIATION::Gene:Gene	0.0
DRUGBANK::carrier::Compound:Gene	Hetionet::Gr>G::Gene:Gene	0.0
DRUGBANK::carrier::Compound:Gene	Hetionet::GcG::Gene:Gene	0.0
DRUGBANK::carrier::Compound:Gene	Hetionet::CrC::Compound:Compound	0.0
DRUGBANK::carrier::Compound:Gene	Hetionet::GiG::Gene:Gene	0.0
DRUGBANK::carrier::Compound:Gene	GNBR::E::Gene:Gene	0.0
DRUGBANK::carrier::Compound:Gene	GNBR::W::Gene:Gene	0.0
DRUGBANK::carrier::Compound:Gene	GNBR::H::Gene:Gene	0.0
DRUGBANK::carrier::Compound:Gene	GNBR::E+::Gene:Gene	0.0
DRUGBANK::carrier::Compound:Gene	GNBR::I::Gene:Gene	0.0
DRUGBANK::carrier::Compound:Gene	GNBR::B::Gene:Gene	0.0
DRUGBANK::carrier::Compound:Gene	GNBR::Rg::Gene:Gene	0.0
DRUGBANK::carrier::Compound:Gene	GNBR::Q::Gene:Gene	0.0
DRUGBANK::carrier::Compound:Gene	GNBR::V+::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	STRING::EXPRESSION::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	STRING::OTHER::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	STRING::INHIBITION::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	INTACT::CLEAVAGE REACTION::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	INTACT::COLOCALIZATION::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	INTACT::ASSOCIATION::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	Hetionet::Gr>G::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	Hetionet::GcG::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	Hetionet::CrC::Compound:Compound	0.0
DRUGBANK::enzyme::Compound:Gene	Hetionet::GiG::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	GNBR::E::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	GNBR::W::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	GNBR::H::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	GNBR::E+::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	GNBR::I::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	GNBR::B::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	GNBR::Rg::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	GNBR::Q::Gene:Gene	0.0
DRUGBANK::enzyme::Compound:Gene	GNBR::V+::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	STRING::EXPRESSION::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	STRING::BINDING::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	STRING::OTHER::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	STRING::INHIBITION::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	INTACT::CLEAVAGE REACTION::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	INTACT::COLOCALIZATION::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	INTACT::ASSOCIATION::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	Hetionet::Gr>G::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	Hetionet::GcG::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	Hetionet::CrC::Compound:Compound	0.0
DRUGBANK::target::Compound:Gene	Hetionet::GiG::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	GNBR::E::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	GNBR::W::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	GNBR::H::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	GNBR::E+::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	GNBR::I::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	GNBR::B::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	GNBR::Rg::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	GNBR::Q::Gene:Gene	0.0
DRUGBANK::target::Compound:Gene	GNBR::V+::Gene:Gene	0.0
DRUGBANK::ddi-interactor-in::Compound:Compound	INTACT::ASSOCIATION::Compound:Gene	0.0
DRUGBANK::ddi-interactor-in::Compound:Compound	INTACT::DIRECT INTERACTION::Compound:Gene	0.0
DRUGBANK::ddi-interactor-in::Compound:Compound	Hetionet::CdG::Compound:Gene	0.0
DRUGBANK::ddi-interactor-in::Compound:Compound	Hetionet::AuG::Anatomy:Gene	0.0
DRUGBANK::ddi-interactor-in::Compound:Compound	Hetionet::CuG::Compound:Gene	0.0
DRUGBANK::ddi-interactor-in::Compound:Compound	Hetionet::CbG::Compound:Gene	0.0
DRUGBANK::ddi-interactor-in::Compound:Compound	GNBR::Z::Compound:Gene	0.0
DRUGBANK::ddi-interactor-in::Compound:Compound	GNBR::E+::Compound:Gene	0.0
DRUGBANK::ddi-interactor-in::Compound:Compound	GNBR::K::Compound:Gene	0.0
DRUGBANK::ddi-interactor-in::Compound:Compound	GNBR::E::Compound:Gene	0.0
DRUGBANK::ddi-interactor-in::Compound:Compound	DRUGBANK::carrier::Compound:Gene	0.0
DRUGBANK::ddi-interactor-in::Compound:Compound	DRUGBANK::enzyme::Compound:Gene	0.0
DRUGBANK::ddi-interactor-in::Compound:Compound	DRUGBANK::target::Compound:Gene	0.0
DGIDB::PARTIAL AGONIST::Gene:Compound	STRING::EXPRESSION::Gene:Gene	0.0
DGIDB::PARTIAL AGONIST::Gene:Compound	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.0
DGIDB::PARTIAL AGONIST::Gene:Compound	INTACT::DIRECT INTERACTION::Gene:Gene	0.0
DGIDB::PARTIAL AGONIST::Gene:Compound	INTACT::COLOCALIZATION::Gene:Gene	0.0
DGIDB::PARTIAL AGONIST::Gene:Compound	INTACT::ASSOCIATION::Gene:Gene	0.0
DGIDB::PARTIAL AGONIST::Gene:Compound	Hetionet::GcG::Gene:Gene	0.0
DGIDB::PARTIAL AGONIST::Gene:Compound	Hetionet::CrC::Compound:Compound	0.0
DGIDB::PARTIAL AGONIST::Gene:Compound	GNBR::H::Gene:Gene	0.0
DGIDB::PARTIAL AGONIST::Gene:Compound	GNBR::B::Gene:Gene	0.0
DGIDB::PARTIAL AGONIST::Gene:Compound	GNBR::V+::Gene:Gene	0.0
DGIDB::PARTIAL AGONIST::Gene:Compound	DRUGBANK::ddi-interactor-in::Compound:Compound	0.0
DGIDB::ACTIVATOR::Gene:Compound	STRING::EXPRESSION::Gene:Gene	0.0
DGIDB::ACTIVATOR::Gene:Compound	STRING::PTMOD::Gene:Gene	0.0
DGIDB::ACTIVATOR::Gene:Compound	STRING::OTHER::Gene:Gene	0.0
DGIDB::ACTIVATOR::Gene:Compound	STRING::INHIBITION::Gene:Gene	0.0
DGIDB::ACTIVATOR::Gene:Compound	STRING::ACTIVATION::Gene:Gene	0.0
DGIDB::ACTIVATOR::Gene:Compound	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.0
DGIDB::ACTIVATOR::Gene:Compound	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.0
DGIDB::ACTIVATOR::Gene:Compound	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.0
DGIDB::ACTIVATOR::Gene:Compound	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.0
DGIDB::ACTIVATOR::Gene:Compound	INTACT::DIRECT INTERACTION::Gene:Gene	0.0
DGIDB::ACTIVATOR::Gene:Compound	INTACT::CLEAVAGE REACTION::Gene:Gene	0.0
DGIDB::ACTIVATOR::Gene:Compound	INTACT::COLOCALIZATION::Gene:Gene	0.0
DGIDB::ACTIVATOR::Gene:Compound	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.0
DGIDB::ACTIVATOR::Gene:Compound	INTACT::ASSOCIATION::Gene:Gene	0.0
DGIDB::ACTIVATOR::Gene:Compound	Hetionet::Gr>G::Gene:Gene	0.0
DGIDB::ACTIVATOR::Gene:Compound	Hetionet::GcG::Gene:Gene	0.0
DGIDB::ACTIVATOR::Gene:Compound	Hetionet::DrD::Disease:Disease	0.0
DGIDB::ACTIVATOR::Gene:Compound	Hetionet::CrC::Compound:Compound	0.0
DGIDB::ACTIVATOR::Gene:Compound	Hetionet::GiG::Gene:Gene	0.0
DGIDB::ACTIVATOR::Gene:Compound	GNBR::E::Gene:Gene	0.0
DGIDB::ACTIVATOR::Gene:Compound	GNBR::W::Gene:Gene	0.0
DGIDB::ACTIVATOR::Gene:Compound	GNBR::H::Gene:Gene	0.0
DGIDB::ACTIVATOR::Gene:Compound	GNBR::E+::Gene:Gene	0.0
DGIDB::ACTIVATOR::Gene:Compound	GNBR::I::Gene:Gene	0.0
DGIDB::ACTIVATOR::Gene:Compound	GNBR::B::Gene:Gene	0.0
DGIDB::ACTIVATOR::Gene:Compound	GNBR::Rg::Gene:Gene	0.0
DGIDB::ACTIVATOR::Gene:Compound	GNBR::Q::Gene:Gene	0.0
DGIDB::ACTIVATOR::Gene:Compound	GNBR::V+::Gene:Gene	0.0
DGIDB::ACTIVATOR::Gene:Compound	DRUGBANK::ddi-interactor-in::Compound:Compound	0.0
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	STRING::EXPRESSION::Gene:Gene	0.0
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	STRING::OTHER::Gene:Gene	0.0
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	STRING::INHIBITION::Gene:Gene	0.0
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.0
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.0
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.0
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.0
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	INTACT::DIRECT INTERACTION::Gene:Gene	0.0
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	INTACT::CLEAVAGE REACTION::Gene:Gene	0.0
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	INTACT::COLOCALIZATION::Gene:Gene	0.0
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.0
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	INTACT::ASSOCIATION::Gene:Gene	0.0
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::Gr>G::Gene:Gene	0.0
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::GcG::Gene:Gene	0.0
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::CrC::Compound:Compound	0.0
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::GiG::Gene:Gene	0.0
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	GNBR::E::Gene:Gene	0.0
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	GNBR::W::Gene:Gene	0.0
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	GNBR::H::Gene:Gene	0.0
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	GNBR::E+::Gene:Gene	0.0
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	GNBR::I::Gene:Gene	0.0
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	GNBR::B::Gene:Gene	0.0
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	GNBR::Rg::Gene:Gene	0.0
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	GNBR::Q::Gene:Gene	0.0
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	GNBR::V+::Gene:Gene	0.0
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	DRUGBANK::ddi-interactor-in::Compound:Compound	0.0
DGIDB::ANTIBODY::Gene:Compound	STRING::EXPRESSION::Gene:Gene	0.0
DGIDB::ANTIBODY::Gene:Compound	STRING::OTHER::Gene:Gene	0.0
DGIDB::ANTIBODY::Gene:Compound	STRING::CATALYSIS::Gene:Gene	0.0
DGIDB::ANTIBODY::Gene:Compound	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.0
DGIDB::ANTIBODY::Gene:Compound	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.0
DGIDB::ANTIBODY::Gene:Compound	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.0
DGIDB::ANTIBODY::Gene:Compound	INTACT::DIRECT INTERACTION::Gene:Gene	0.0
DGIDB::ANTIBODY::Gene:Compound	INTACT::CLEAVAGE REACTION::Gene:Gene	0.0
DGIDB::ANTIBODY::Gene:Compound	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.0
DGIDB::ANTIBODY::Gene:Compound	INTACT::COLOCALIZATION::Gene:Gene	0.0
DGIDB::ANTIBODY::Gene:Compound	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.0
DGIDB::ANTIBODY::Gene:Compound	INTACT::ASSOCIATION::Gene:Gene	0.0
DGIDB::ANTIBODY::Gene:Compound	Hetionet::GcG::Gene:Gene	0.0
DGIDB::ANTIBODY::Gene:Compound	Hetionet::CrC::Compound:Compound	0.0
DGIDB::ANTIBODY::Gene:Compound	Hetionet::GiG::Gene:Gene	0.0
DGIDB::ANTIBODY::Gene:Compound	GNBR::E::Gene:Gene	0.0
DGIDB::ANTIBODY::Gene:Compound	GNBR::W::Gene:Gene	0.0
DGIDB::ANTIBODY::Gene:Compound	GNBR::H::Gene:Gene	0.0
DGIDB::ANTIBODY::Gene:Compound	GNBR::E+::Gene:Gene	0.0
DGIDB::ANTIBODY::Gene:Compound	GNBR::B::Gene:Gene	0.0
DGIDB::ANTIBODY::Gene:Compound	GNBR::Rg::Gene:Gene	0.0
DGIDB::ANTIBODY::Gene:Compound	GNBR::Q::Gene:Gene	0.0
DGIDB::ANTIBODY::Gene:Compound	GNBR::V+::Gene:Gene	0.0
DGIDB::ANTIBODY::Gene:Compound	DRUGBANK::ddi-interactor-in::Compound:Compound	0.0
DGIDB::CHANNEL BLOCKER::Gene:Compound	STRING::EXPRESSION::Gene:Gene	0.0
DGIDB::CHANNEL BLOCKER::Gene:Compound	STRING::OTHER::Gene:Gene	0.0
DGIDB::CHANNEL BLOCKER::Gene:Compound	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.0
DGIDB::CHANNEL BLOCKER::Gene:Compound	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.0
DGIDB::CHANNEL BLOCKER::Gene:Compound	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.0
DGIDB::CHANNEL BLOCKER::Gene:Compound	INTACT::DIRECT INTERACTION::Gene:Gene	0.0
DGIDB::CHANNEL BLOCKER::Gene:Compound	INTACT::CLEAVAGE REACTION::Gene:Gene	0.0
DGIDB::CHANNEL BLOCKER::Gene:Compound	INTACT::COLOCALIZATION::Gene:Gene	0.0
DGIDB::CHANNEL BLOCKER::Gene:Compound	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.0
DGIDB::CHANNEL BLOCKER::Gene:Compound	INTACT::ASSOCIATION::Gene:Gene	0.0
DGIDB::CHANNEL BLOCKER::Gene:Compound	Hetionet::Gr>G::Gene:Gene	0.0
DGIDB::CHANNEL BLOCKER::Gene:Compound	Hetionet::GcG::Gene:Gene	0.0
DGIDB::CHANNEL BLOCKER::Gene:Compound	Hetionet::CrC::Compound:Compound	0.0
DGIDB::CHANNEL BLOCKER::Gene:Compound	Hetionet::GiG::Gene:Gene	0.0
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::E::Gene:Gene	0.0
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::W::Gene:Gene	0.0
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::H::Gene:Gene	0.0
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::E+::Gene:Gene	0.0
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::I::Gene:Gene	0.0
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::B::Gene:Gene	0.0
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::Rg::Gene:Gene	0.0
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::Q::Gene:Gene	0.0
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::V+::Gene:Gene	0.0
DGIDB::CHANNEL BLOCKER::Gene:Compound	DRUGBANK::ddi-interactor-in::Compound:Compound	0.0
DGIDB::BLOCKER::Gene:Compound	STRING::EXPRESSION::Gene:Gene	0.0
DGIDB::BLOCKER::Gene:Compound	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.0
DGIDB::BLOCKER::Gene:Compound	INTACT::DIRECT INTERACTION::Gene:Gene	0.0
DGIDB::BLOCKER::Gene:Compound	INTACT::COLOCALIZATION::Gene:Gene	0.0
DGIDB::BLOCKER::Gene:Compound	INTACT::ASSOCIATION::Gene:Gene	0.0
DGIDB::BLOCKER::Gene:Compound	Hetionet::GcG::Gene:Gene	0.0
DGIDB::BLOCKER::Gene:Compound	Hetionet::CrC::Compound:Compound	0.0
DGIDB::BLOCKER::Gene:Compound	GNBR::H::Gene:Gene	0.0
DGIDB::BLOCKER::Gene:Compound	GNBR::B::Gene:Gene	0.0
DGIDB::BLOCKER::Gene:Compound	GNBR::Q::Gene:Gene	0.0
DGIDB::BLOCKER::Gene:Compound	GNBR::V+::Gene:Gene	0.0
DGIDB::BLOCKER::Gene:Compound	DRUGBANK::ddi-interactor-in::Compound:Compound	0.0
DGIDB::MODULATOR::Gene:Compound	STRING::EXPRESSION::Gene:Gene	0.0
DGIDB::MODULATOR::Gene:Compound	INTACT::DIRECT INTERACTION::Gene:Gene	0.0
DGIDB::MODULATOR::Gene:Compound	INTACT::CLEAVAGE REACTION::Gene:Gene	0.0
DGIDB::MODULATOR::Gene:Compound	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.0
DGIDB::MODULATOR::Gene:Compound	INTACT::COLOCALIZATION::Gene:Gene	0.0
DGIDB::MODULATOR::Gene:Compound	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.0
DGIDB::MODULATOR::Gene:Compound	INTACT::ASSOCIATION::Gene:Gene	0.0
DGIDB::MODULATOR::Gene:Compound	Hetionet::GcG::Gene:Gene	0.0
DGIDB::MODULATOR::Gene:Compound	Hetionet::CrC::Compound:Compound	0.0
DGIDB::MODULATOR::Gene:Compound	Hetionet::GiG::Gene:Gene	0.0
DGIDB::MODULATOR::Gene:Compound	GNBR::E::Gene:Gene	0.0
DGIDB::MODULATOR::Gene:Compound	GNBR::W::Gene:Gene	0.0
DGIDB::MODULATOR::Gene:Compound	GNBR::H::Gene:Gene	0.0
DGIDB::MODULATOR::Gene:Compound	GNBR::E+::Gene:Gene	0.0
DGIDB::MODULATOR::Gene:Compound	GNBR::B::Gene:Gene	0.0
DGIDB::MODULATOR::Gene:Compound	GNBR::Rg::Gene:Gene	0.0
DGIDB::MODULATOR::Gene:Compound	GNBR::Q::Gene:Gene	0.0
DGIDB::MODULATOR::Gene:Compound	GNBR::V+::Gene:Gene	0.0
DGIDB::MODULATOR::Gene:Compound	DRUGBANK::ddi-interactor-in::Compound:Compound	0.0
DGIDB::BINDER::Gene:Compound	STRING::EXPRESSION::Gene:Gene	0.0
DGIDB::BINDER::Gene:Compound	STRING::PTMOD::Gene:Gene	0.0
DGIDB::BINDER::Gene:Compound	STRING::BINDING::Gene:Gene	0.0
DGIDB::BINDER::Gene:Compound	STRING::OTHER::Gene:Gene	0.0
DGIDB::BINDER::Gene:Compound	STRING::INHIBITION::Gene:Gene	0.0
DGIDB::BINDER::Gene:Compound	STRING::ACTIVATION::Gene:Gene	0.0
DGIDB::BINDER::Gene:Compound	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.0
DGIDB::BINDER::Gene:Compound	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.0
DGIDB::BINDER::Gene:Compound	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.0
DGIDB::BINDER::Gene:Compound	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.0
DGIDB::BINDER::Gene:Compound	INTACT::DIRECT INTERACTION::Gene:Gene	0.0
DGIDB::BINDER::Gene:Compound	INTACT::CLEAVAGE REACTION::Gene:Gene	0.0
DGIDB::BINDER::Gene:Compound	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.0
DGIDB::BINDER::Gene:Compound	INTACT::COLOCALIZATION::Gene:Gene	0.0
DGIDB::BINDER::Gene:Compound	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.0
DGIDB::BINDER::Gene:Compound	INTACT::ASSOCIATION::Gene:Gene	0.0
DGIDB::BINDER::Gene:Compound	Hetionet::Gr>G::Gene:Gene	0.0
DGIDB::BINDER::Gene:Compound	Hetionet::GcG::Gene:Gene	0.0
DGIDB::BINDER::Gene:Compound	Hetionet::CrC::Compound:Compound	0.0
DGIDB::BINDER::Gene:Compound	Hetionet::GiG::Gene:Gene	0.0
DGIDB::BINDER::Gene:Compound	GNBR::E::Gene:Gene	0.0
DGIDB::BINDER::Gene:Compound	GNBR::W::Gene:Gene	0.0
DGIDB::BINDER::Gene:Compound	GNBR::H::Gene:Gene	0.0
DGIDB::BINDER::Gene:Compound	GNBR::E+::Gene:Gene	0.0
DGIDB::BINDER::Gene:Compound	GNBR::I::Gene:Gene	0.0
DGIDB::BINDER::Gene:Compound	GNBR::B::Gene:Gene	0.0
DGIDB::BINDER::Gene:Compound	GNBR::Rg::Gene:Gene	0.0
DGIDB::BINDER::Gene:Compound	GNBR::Q::Gene:Gene	0.0
DGIDB::BINDER::Gene:Compound	GNBR::V+::Gene:Gene	0.0
DGIDB::BINDER::Gene:Compound	DRUGBANK::ddi-interactor-in::Compound:Compound	0.0
DGIDB::AGONIST::Gene:Compound	STRING::EXPRESSION::Gene:Gene	0.0
DGIDB::AGONIST::Gene:Compound	STRING::OTHER::Gene:Gene	0.0
DGIDB::AGONIST::Gene:Compound	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.0
DGIDB::AGONIST::Gene:Compound	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.0
DGIDB::AGONIST::Gene:Compound	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.0
DGIDB::AGONIST::Gene:Compound	INTACT::DIRECT INTERACTION::Gene:Gene	0.0
DGIDB::AGONIST::Gene:Compound	INTACT::CLEAVAGE REACTION::Gene:Gene	0.0
DGIDB::AGONIST::Gene:Compound	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.0
DGIDB::AGONIST::Gene:Compound	INTACT::COLOCALIZATION::Gene:Gene	0.0
DGIDB::AGONIST::Gene:Compound	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.0
DGIDB::AGONIST::Gene:Compound	INTACT::ASSOCIATION::Gene:Gene	0.0
DGIDB::AGONIST::Gene:Compound	Hetionet::Gr>G::Gene:Gene	0.0
DGIDB::AGONIST::Gene:Compound	Hetionet::GcG::Gene:Gene	0.0
DGIDB::AGONIST::Gene:Compound	Hetionet::CrC::Compound:Compound	0.0
DGIDB::AGONIST::Gene:Compound	Hetionet::GiG::Gene:Gene	0.0
DGIDB::AGONIST::Gene:Compound	GNBR::E::Gene:Gene	0.0
DGIDB::AGONIST::Gene:Compound	GNBR::W::Gene:Gene	0.0
DGIDB::AGONIST::Gene:Compound	GNBR::H::Gene:Gene	0.0
DGIDB::AGONIST::Gene:Compound	GNBR::E+::Gene:Gene	0.0
DGIDB::AGONIST::Gene:Compound	GNBR::I::Gene:Gene	0.0
DGIDB::AGONIST::Gene:Compound	GNBR::B::Gene:Gene	0.0
DGIDB::AGONIST::Gene:Compound	GNBR::Rg::Gene:Gene	0.0
DGIDB::AGONIST::Gene:Compound	GNBR::Q::Gene:Gene	0.0
DGIDB::AGONIST::Gene:Compound	GNBR::V+::Gene:Gene	0.0
DGIDB::AGONIST::Gene:Compound	DRUGBANK::ddi-interactor-in::Compound:Compound	0.0
DGIDB::OTHER::Gene:Compound	STRING::EXPRESSION::Gene:Gene	0.0
DGIDB::OTHER::Gene:Compound	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.0
DGIDB::OTHER::Gene:Compound	INTACT::DIRECT INTERACTION::Gene:Gene	0.0
DGIDB::OTHER::Gene:Compound	INTACT::COLOCALIZATION::Gene:Gene	0.0
DGIDB::OTHER::Gene:Compound	INTACT::ASSOCIATION::Gene:Gene	0.0
DGIDB::OTHER::Gene:Compound	Hetionet::GcG::Gene:Gene	0.0
DGIDB::OTHER::Gene:Compound	Hetionet::CrC::Compound:Compound	0.0
DGIDB::OTHER::Gene:Compound	GNBR::H::Gene:Gene	0.0
DGIDB::OTHER::Gene:Compound	GNBR::B::Gene:Gene	0.0
DGIDB::OTHER::Gene:Compound	GNBR::Q::Gene:Gene	0.0
DGIDB::OTHER::Gene:Compound	GNBR::V+::Gene:Gene	0.0
DGIDB::OTHER::Gene:Compound	DRUGBANK::ddi-interactor-in::Compound:Compound	0.0
DGIDB::ANTAGONIST::Gene:Compound	STRING::EXPRESSION::Gene:Gene	0.0
DGIDB::ANTAGONIST::Gene:Compound	STRING::OTHER::Gene:Gene	0.0
DGIDB::ANTAGONIST::Gene:Compound	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.0
